Latency on Audio Test,time (μs)
summit_ext4_write,15.994
summit_ext4_write,15.994
summit_ext4_write,15.994
summit_ext4_write,15.993
summit_ext4_write,15.993
summit_ext4_write,15.992
summit_ext4_write,15.992
summit_ext4_write,15.991
summit_ext4_write,15.991
summit_ext4_write,15.991
summit_ext4_write,15.991
summit_ext4_write,15.991
summit_ext4_write,15.989
summit_ext4_write,15.989
summit_ext4_write,15.988
summit_ext4_write,15.988
summit_ext4_write,15.987
summit_ext4_write,15.987
summit_ext4_write,15.987
summit_ext4_write,15.987
summit_ext4_write,15.986
summit_ext4_write,15.984
summit_ext4_write,15.984
summit_ext4_write,15.984
summit_ext4_write,15.983
summit_ext4_write,15.983
summit_ext4_write,15.982
summit_ext4_write,15.981
summit_ext4_write,15.981
summit_ext4_write,15.981
summit_ext4_write,15.981
summit_ext4_write,15.98
summit_ext4_write,15.98
summit_ext4_write,15.98
summit_ext4_write,15.98
summit_ext4_write,15.98
summit_ext4_write,15.979
summit_ext4_write,15.979
summit_ext4_write,15.978
summit_ext4_write,15.978
summit_ext4_write,15.977
summit_ext4_write,15.977
summit_ext4_write,15.976
summit_ext4_write,15.976
summit_ext4_write,15.976
summit_ext4_write,15.976
summit_ext4_write,15.975
summit_ext4_write,15.975
summit_ext4_write,15.974
summit_ext4_write,15.974
summit_ext4_write,15.974
summit_ext4_write,15.973
summit_ext4_write,15.973
summit_ext4_write,15.973
summit_ext4_write,15.973
summit_ext4_write,15.972
summit_ext4_write,15.972
summit_ext4_write,15.971
summit_ext4_write,15.969
summit_ext4_write,15.969
summit_ext4_write,15.967
summit_ext4_write,15.967
summit_ext4_write,15.967
summit_ext4_write,15.967
summit_ext4_write,15.966
summit_ext4_write,15.965
summit_ext4_write,15.965
summit_ext4_write,15.964
summit_ext4_write,15.964
summit_ext4_write,15.964
summit_ext4_write,15.963
summit_ext4_write,15.963
summit_ext4_write,15.963
summit_ext4_write,15.963
summit_ext4_write,15.962
summit_ext4_write,15.962
summit_ext4_write,15.962
summit_ext4_write,15.961
summit_ext4_write,15.96
summit_ext4_write,15.96
summit_ext4_write,15.959
summit_ext4_write,15.959
summit_ext4_write,15.958
summit_ext4_write,15.957
summit_ext4_write,15.957
summit_ext4_write,15.957
summit_ext4_write,15.956
summit_ext4_write,15.956
summit_ext4_write,15.956
summit_ext4_write,15.956
summit_ext4_write,15.955
summit_ext4_write,15.955
summit_ext4_write,15.955
summit_ext4_write,15.953
summit_ext4_write,15.953
summit_ext4_write,15.953
summit_ext4_write,15.952
summit_ext4_write,15.952
summit_ext4_write,15.952
summit_ext4_write,15.951
summit_ext4_write,15.951
summit_ext4_write,15.951
summit_ext4_write,15.95
summit_ext4_write,15.95
summit_ext4_write,15.948
summit_ext4_write,15.948
summit_ext4_write,15.948
summit_ext4_write,15.948
summit_ext4_write,15.948
summit_ext4_write,15.947
summit_ext4_write,15.946
summit_ext4_write,15.945
summit_ext4_write,15.945
summit_ext4_write,15.945
summit_ext4_write,15.944
summit_ext4_write,15.943
summit_ext4_write,15.943
summit_ext4_write,15.943
summit_ext4_write,15.942
summit_ext4_write,15.941
summit_ext4_write,15.941
summit_ext4_write,15.941
summit_ext4_write,15.94
summit_ext4_write,15.939
summit_ext4_write,15.939
summit_ext4_write,15.938
summit_ext4_write,15.938
summit_ext4_write,15.937
summit_ext4_write,15.937
summit_ext4_write,15.937
summit_ext4_write,15.937
summit_ext4_write,15.937
summit_ext4_write,15.937
summit_ext4_write,15.936
summit_ext4_write,15.935
summit_ext4_write,15.933
summit_ext4_write,15.933
summit_ext4_write,15.932
summit_ext4_write,15.931
summit_ext4_write,15.931
summit_ext4_write,15.931
summit_ext4_write,15.931
summit_ext4_write,15.931
summit_ext4_write,15.929
summit_ext4_write,15.929
summit_ext4_write,15.929
summit_ext4_write,15.929
summit_ext4_write,15.929
summit_ext4_write,15.928
summit_ext4_write,15.928
summit_ext4_write,15.928
summit_ext4_write,15.928
summit_ext4_write,15.928
summit_ext4_write,15.927
summit_ext4_write,15.927
summit_ext4_write,15.927
summit_ext4_write,15.927
summit_ext4_write,15.925
summit_ext4_write,15.925
summit_ext4_write,15.924
summit_ext4_write,15.924
summit_ext4_write,15.924
summit_ext4_write,15.923
summit_ext4_write,15.923
summit_ext4_write,15.922
summit_ext4_write,15.922
summit_ext4_write,15.922
summit_ext4_write,15.921
summit_ext4_write,15.921
summit_ext4_write,15.92
summit_ext4_write,15.919
summit_ext4_write,15.919
summit_ext4_write,15.919
summit_ext4_write,15.919
summit_ext4_write,15.919
summit_ext4_write,15.918
summit_ext4_write,15.918
summit_ext4_write,15.918
summit_ext4_write,15.918
summit_ext4_write,15.917
summit_ext4_write,15.917
summit_ext4_write,15.916
summit_ext4_write,15.916
summit_ext4_write,15.916
summit_ext4_write,15.915
summit_ext4_write,15.915
summit_ext4_write,15.915
summit_ext4_write,15.915
summit_ext4_write,15.914
summit_ext4_write,15.913
summit_ext4_write,15.913
summit_ext4_write,15.912
summit_ext4_write,15.912
summit_ext4_write,15.912
summit_ext4_write,15.911
summit_ext4_write,15.91
summit_ext4_write,15.909
summit_ext4_write,15.908
summit_ext4_write,15.907
summit_ext4_write,15.907
summit_ext4_write,15.907
summit_ext4_write,15.907
summit_ext4_write,15.906
summit_ext4_write,15.906
summit_ext4_write,15.905
summit_ext4_write,15.904
summit_ext4_write,15.904
summit_ext4_write,15.904
summit_ext4_write,15.904
summit_ext4_write,15.903
summit_ext4_write,15.903
summit_ext4_write,15.902
summit_ext4_write,15.901
summit_ext4_write,15.901
summit_ext4_write,15.901
summit_ext4_write,15.901
summit_ext4_write,15.901
summit_ext4_write,15.899
summit_ext4_write,15.898
summit_ext4_write,15.898
summit_ext4_write,15.898
summit_ext4_write,15.898
summit_ext4_write,15.898
summit_ext4_write,15.897
summit_ext4_write,15.897
summit_ext4_write,15.897
summit_ext4_write,15.896
summit_ext4_write,15.896
summit_ext4_write,15.895
summit_ext4_write,15.895
summit_ext4_write,15.894
summit_ext4_write,15.893
summit_ext4_write,15.893
summit_ext4_write,15.893
summit_ext4_write,15.892
summit_ext4_write,15.892
summit_ext4_write,15.892
summit_ext4_write,15.892
summit_ext4_write,15.892
summit_ext4_write,15.891
summit_ext4_write,15.891
summit_ext4_write,15.89
summit_ext4_write,15.89
summit_ext4_write,15.89
summit_ext4_write,15.889
summit_ext4_write,15.888
summit_ext4_write,15.888
summit_ext4_write,15.888
summit_ext4_write,15.888
summit_ext4_write,15.885
summit_ext4_write,15.885
summit_ext4_write,15.884
summit_ext4_write,15.884
summit_ext4_write,15.883
summit_ext4_write,15.883
summit_ext4_write,15.882
summit_ext4_write,15.882
summit_ext4_write,15.882
summit_ext4_write,15.881
summit_ext4_write,15.881
summit_ext4_write,15.88
summit_ext4_write,15.879
summit_ext4_write,15.879
summit_ext4_write,15.879
summit_ext4_write,15.878
summit_ext4_write,15.878
summit_ext4_write,15.877
summit_ext4_write,15.877
summit_ext4_write,15.877
summit_ext4_write,15.876
summit_ext4_write,15.876
summit_ext4_write,15.876
summit_ext4_write,15.874
summit_ext4_write,15.874
summit_ext4_write,15.873
summit_ext4_write,15.873
summit_ext4_write,15.872
summit_ext4_write,15.87
summit_ext4_write,15.869
summit_ext4_write,15.869
summit_ext4_write,15.869
summit_ext4_write,15.868
summit_ext4_write,15.867
summit_ext4_write,15.867
summit_ext4_write,15.867
summit_ext4_write,15.866
summit_ext4_write,15.866
summit_ext4_write,15.865
summit_ext4_write,15.864
summit_ext4_write,15.864
summit_ext4_write,15.864
summit_ext4_write,15.863
summit_ext4_write,15.862
summit_ext4_write,15.862
summit_ext4_write,15.861
summit_ext4_write,15.861
summit_ext4_write,15.858
summit_ext4_write,15.858
summit_ext4_write,15.857
summit_ext4_write,15.857
summit_ext4_write,15.857
summit_ext4_write,15.856
summit_ext4_write,15.855
summit_ext4_write,15.853
summit_ext4_write,15.853
summit_ext4_write,15.852
summit_ext4_write,15.852
summit_ext4_write,15.852
summit_ext4_write,15.851
summit_ext4_write,15.851
summit_ext4_write,15.851
summit_ext4_write,15.85
summit_ext4_write,15.85
summit_ext4_write,15.849
summit_ext4_write,15.848
summit_ext4_write,15.848
summit_ext4_write,15.847
summit_ext4_write,15.847
summit_ext4_write,15.847
summit_ext4_write,15.846
summit_ext4_write,15.846
summit_ext4_write,15.846
summit_ext4_write,15.846
summit_ext4_write,15.845
summit_ext4_write,15.844
summit_ext4_write,15.844
summit_ext4_write,15.844
summit_ext4_write,15.843
summit_ext4_write,15.843
summit_ext4_write,15.842
summit_ext4_write,15.841
summit_ext4_write,15.841
summit_ext4_write,15.84
summit_ext4_write,15.839
summit_ext4_write,15.839
summit_ext4_write,15.839
summit_ext4_write,15.838
summit_ext4_write,15.838
summit_ext4_write,15.838
summit_ext4_write,15.838
summit_ext4_write,15.837
summit_ext4_write,15.837
summit_ext4_write,15.837
summit_ext4_write,15.836
summit_ext4_write,15.834
summit_ext4_write,15.834
summit_ext4_write,15.834
summit_ext4_write,15.834
summit_ext4_write,15.833
summit_ext4_write,15.833
summit_ext4_write,15.832
summit_ext4_write,15.832
summit_ext4_write,15.831
summit_ext4_write,15.831
summit_ext4_write,15.83
summit_ext4_write,15.83
summit_ext4_write,15.829
summit_ext4_write,15.829
summit_ext4_write,15.829
summit_ext4_write,15.828
summit_ext4_write,15.828
summit_ext4_write,15.828
summit_ext4_write,15.827
summit_ext4_write,15.827
summit_ext4_write,15.827
summit_ext4_write,15.826
summit_ext4_write,15.826
summit_ext4_write,15.825
summit_ext4_write,15.825
summit_ext4_write,15.825
summit_ext4_write,15.824
summit_ext4_write,15.824
summit_ext4_write,15.823
summit_ext4_write,15.822
summit_ext4_write,15.822
summit_ext4_write,15.822
summit_ext4_write,15.821
summit_ext4_write,15.821
summit_ext4_write,15.821
summit_ext4_write,15.82
summit_ext4_write,15.819
summit_ext4_write,15.818
summit_ext4_write,15.817
summit_ext4_write,15.817
summit_ext4_write,15.816
summit_ext4_write,15.816
summit_ext4_write,15.815
summit_ext4_write,15.815
summit_ext4_write,15.814
summit_ext4_write,15.813
summit_ext4_write,15.813
summit_ext4_write,15.813
summit_ext4_write,15.813
summit_ext4_write,15.812
summit_ext4_write,15.812
summit_ext4_write,15.812
summit_ext4_write,15.812
summit_ext4_write,15.812
summit_ext4_write,15.811
summit_ext4_write,15.81
summit_ext4_write,15.809
summit_ext4_write,15.809
summit_ext4_write,15.809
summit_ext4_write,15.809
summit_ext4_write,15.809
summit_ext4_write,15.808
summit_ext4_write,15.808
summit_ext4_write,15.808
summit_ext4_write,15.808
summit_ext4_write,15.807
summit_ext4_write,15.807
summit_ext4_write,15.806
summit_ext4_write,15.806
summit_ext4_write,15.805
summit_ext4_write,15.805
summit_ext4_write,15.805
summit_ext4_write,15.805
summit_ext4_write,15.805
summit_ext4_write,15.804
summit_ext4_write,15.803
summit_ext4_write,15.803
summit_ext4_write,15.803
summit_ext4_write,15.802
summit_ext4_write,15.802
summit_ext4_write,15.801
summit_ext4_write,15.801
summit_ext4_write,15.801
summit_ext4_write,15.8
summit_ext4_write,15.799
summit_ext4_write,15.799
summit_ext4_write,15.798
summit_ext4_write,15.797
summit_ext4_write,15.797
summit_ext4_write,15.796
summit_ext4_write,15.796
summit_ext4_write,15.796
summit_ext4_write,15.796
summit_ext4_write,15.796
summit_ext4_write,15.796
summit_ext4_write,15.795
summit_ext4_write,15.794
summit_ext4_write,15.794
summit_ext4_write,15.794
summit_ext4_write,15.792
summit_ext4_write,15.791
summit_ext4_write,15.791
summit_ext4_write,15.79
summit_ext4_write,15.789
summit_ext4_write,15.786
summit_ext4_write,15.786
summit_ext4_write,15.786
summit_ext4_write,15.785
summit_ext4_write,15.785
summit_ext4_write,15.785
summit_ext4_write,15.782
summit_ext4_write,15.782
summit_ext4_write,15.782
summit_ext4_write,15.782
summit_ext4_write,15.782
summit_ext4_write,15.781
summit_ext4_write,15.781
summit_ext4_write,15.78
summit_ext4_write,15.78
summit_ext4_write,15.778
summit_ext4_write,15.778
summit_ext4_write,15.777
summit_ext4_write,15.777
summit_ext4_write,15.776
summit_ext4_write,15.776
summit_ext4_write,15.775
summit_ext4_write,15.775
summit_ext4_write,15.775
summit_ext4_write,15.775
summit_ext4_write,15.775
summit_ext4_write,15.774
summit_ext4_write,15.773
summit_ext4_write,15.773
summit_ext4_write,15.773
summit_ext4_write,15.772
summit_ext4_write,15.772
summit_ext4_write,15.771
summit_ext4_write,15.771
summit_ext4_write,15.77
summit_ext4_write,15.77
summit_ext4_write,15.77
summit_ext4_write,15.769
summit_ext4_write,15.769
summit_ext4_write,15.769
summit_ext4_write,15.768
summit_ext4_write,15.768
summit_ext4_write,15.767
summit_ext4_write,15.767
summit_ext4_write,15.767
summit_ext4_write,15.766
summit_ext4_write,15.766
summit_ext4_write,15.765
summit_ext4_write,15.764
summit_ext4_write,15.763
summit_ext4_write,15.763
summit_ext4_write,15.763
summit_ext4_write,15.762
summit_ext4_write,15.762
summit_ext4_write,15.762
summit_ext4_write,15.762
summit_ext4_write,15.761
summit_ext4_write,15.76
summit_ext4_write,15.759
summit_ext4_write,15.759
summit_ext4_write,15.758
summit_ext4_write,15.758
summit_ext4_write,15.757
summit_ext4_write,15.757
summit_ext4_write,15.757
summit_ext4_write,15.756
summit_ext4_write,15.756
summit_ext4_write,15.756
summit_ext4_write,15.755
summit_ext4_write,15.755
summit_ext4_write,15.755
summit_ext4_write,15.755
summit_ext4_write,15.754
summit_ext4_write,15.753
summit_ext4_write,15.753
summit_ext4_write,15.753
summit_ext4_write,15.752
summit_ext4_write,15.752
summit_ext4_write,15.751
summit_ext4_write,15.751
summit_ext4_write,15.75
summit_ext4_write,15.75
summit_ext4_write,15.748
summit_ext4_write,15.747
summit_ext4_write,15.747
summit_ext4_write,15.746
summit_ext4_write,15.746
summit_ext4_write,15.746
summit_ext4_write,15.745
summit_ext4_write,15.745
summit_ext4_write,15.745
summit_ext4_write,15.745
summit_ext4_write,15.744
summit_ext4_write,15.744
summit_ext4_write,15.744
summit_ext4_write,15.743
summit_ext4_write,15.742
summit_ext4_write,15.742
summit_ext4_write,15.741
summit_ext4_write,15.741
summit_ext4_write,15.74
summit_ext4_write,15.739
summit_ext4_write,15.739
summit_ext4_write,15.739
summit_ext4_write,15.738
summit_ext4_write,15.738
summit_ext4_write,15.738
summit_ext4_write,15.738
summit_ext4_write,15.738
summit_ext4_write,15.737
summit_ext4_write,15.736
summit_ext4_write,15.736
summit_ext4_write,15.736
summit_ext4_write,15.735
summit_ext4_write,15.735
summit_ext4_write,15.735
summit_ext4_write,15.734
summit_ext4_write,15.734
summit_ext4_write,15.733
summit_ext4_write,15.732
summit_ext4_write,15.732
summit_ext4_write,15.731
summit_ext4_write,15.731
summit_ext4_write,15.729
summit_ext4_write,15.729
summit_ext4_write,15.728
summit_ext4_write,15.727
summit_ext4_write,15.727
summit_ext4_write,15.727
summit_ext4_write,15.726
summit_ext4_write,15.726
summit_ext4_write,15.725
summit_ext4_write,15.724
summit_ext4_write,15.724
summit_ext4_write,15.724
summit_ext4_write,15.722
summit_ext4_write,15.722
summit_ext4_write,15.721
summit_ext4_write,15.721
summit_ext4_write,15.72
summit_ext4_write,15.72
summit_ext4_write,15.72
summit_ext4_write,15.719
summit_ext4_write,15.718
summit_ext4_write,15.717
summit_ext4_write,15.716
summit_ext4_write,15.716
summit_ext4_write,15.715
summit_ext4_write,15.715
summit_ext4_write,15.714
summit_ext4_write,15.713
summit_ext4_write,15.712
summit_ext4_write,15.712
summit_ext4_write,15.711
summit_ext4_write,15.71
summit_ext4_write,15.709
summit_ext4_write,15.708
summit_ext4_write,15.708
summit_ext4_write,15.708
summit_ext4_write,15.708
summit_ext4_write,15.707
summit_ext4_write,15.706
summit_ext4_write,15.706
summit_ext4_write,15.706
summit_ext4_write,15.706
summit_ext4_write,15.706
summit_ext4_write,15.706
summit_ext4_write,15.705
summit_ext4_write,15.704
summit_ext4_write,15.703
summit_ext4_write,15.701
summit_ext4_write,15.701
summit_ext4_write,15.701
summit_ext4_write,15.701
summit_ext4_write,15.7
summit_ext4_write,15.699
summit_ext4_write,15.699
summit_ext4_write,15.699
summit_ext4_write,15.698
summit_ext4_write,15.698
summit_ext4_write,15.698
summit_ext4_write,15.698
summit_ext4_write,15.698
summit_ext4_write,15.697
summit_ext4_write,15.697
summit_ext4_write,15.696
summit_ext4_write,15.696
summit_ext4_write,15.695
summit_ext4_write,15.695
summit_ext4_write,15.695
summit_ext4_write,15.694
summit_ext4_write,15.694
summit_ext4_write,15.694
summit_ext4_write,15.693
summit_ext4_write,15.691
summit_ext4_write,15.691
summit_ext4_write,15.691
summit_ext4_write,15.691
summit_ext4_write,15.69
summit_ext4_write,15.69
summit_ext4_write,15.69
summit_ext4_write,15.687
summit_ext4_write,15.687
summit_ext4_write,15.687
summit_ext4_write,15.687
summit_ext4_write,15.687
summit_ext4_write,15.687
summit_ext4_write,15.686
summit_ext4_write,15.684
summit_ext4_write,15.684
summit_ext4_write,15.683
summit_ext4_write,15.683
summit_ext4_write,15.682
summit_ext4_write,15.682
summit_ext4_write,15.682
summit_ext4_write,15.682
summit_ext4_write,15.681
summit_ext4_write,15.681
summit_ext4_write,15.681
summit_ext4_write,15.681
summit_ext4_write,15.68
summit_ext4_write,15.679
summit_ext4_write,15.679
summit_ext4_write,15.679
summit_ext4_write,15.679
summit_ext4_write,15.678
summit_ext4_write,15.678
summit_ext4_write,15.677
summit_ext4_write,15.676
summit_ext4_write,15.675
summit_ext4_write,15.675
summit_ext4_write,15.675
summit_ext4_write,15.674
summit_ext4_write,15.674
summit_ext4_write,15.673
summit_ext4_write,15.673
summit_ext4_write,15.672
summit_ext4_write,15.671
summit_ext4_write,15.67
summit_ext4_write,15.67
summit_ext4_write,15.669
summit_ext4_write,15.669
summit_ext4_write,15.668
summit_ext4_write,15.668
summit_ext4_write,15.668
summit_ext4_write,15.667
summit_ext4_write,15.667
summit_ext4_write,15.667
summit_ext4_write,15.667
summit_ext4_write,15.666
summit_ext4_write,15.666
summit_ext4_write,15.666
summit_ext4_write,15.666
summit_ext4_write,15.665
summit_ext4_write,15.665
summit_ext4_write,15.664
summit_ext4_write,15.664
summit_ext4_write,15.664
summit_ext4_write,15.663
summit_ext4_write,15.663
summit_ext4_write,15.662
summit_ext4_write,15.661
summit_ext4_write,15.66
summit_ext4_write,15.66
summit_ext4_write,15.659
summit_ext4_write,15.658
summit_ext4_write,15.653
summit_ext4_write,15.653
summit_ext4_write,15.653
summit_ext4_write,15.652
summit_ext4_write,15.651
summit_ext4_write,15.651
summit_ext4_write,15.65
summit_ext4_write,15.65
summit_ext4_write,15.65
summit_ext4_write,15.65
summit_ext4_write,15.65
summit_ext4_write,15.649
summit_ext4_write,15.649
summit_ext4_write,15.648
summit_ext4_write,15.647
summit_ext4_write,15.647
summit_ext4_write,15.647
summit_ext4_write,15.646
summit_ext4_write,15.646
summit_ext4_write,15.645
summit_ext4_write,15.644
summit_ext4_write,15.644
summit_ext4_write,15.644
summit_ext4_write,15.644
summit_ext4_write,15.644
summit_ext4_write,15.643
summit_ext4_write,15.643
summit_ext4_write,15.642
summit_ext4_write,15.641
summit_ext4_write,15.641
summit_ext4_write,15.641
summit_ext4_write,15.639
summit_ext4_write,15.638
summit_ext4_write,15.638
summit_ext4_write,15.638
summit_ext4_write,15.637
summit_ext4_write,15.637
summit_ext4_write,15.636
summit_ext4_write,15.636
summit_ext4_write,15.636
summit_ext4_write,15.635
summit_ext4_write,15.634
summit_ext4_write,15.633
summit_ext4_write,15.633
summit_ext4_write,15.633
summit_ext4_write,15.633
summit_ext4_write,15.633
summit_ext4_write,15.633
summit_ext4_write,15.632
summit_ext4_write,15.632
summit_ext4_write,15.632
summit_ext4_write,15.63
summit_ext4_write,15.629
summit_ext4_write,15.629
summit_ext4_write,15.629
summit_ext4_write,15.628
summit_ext4_write,15.628
summit_ext4_write,15.628
summit_ext4_write,15.628
summit_ext4_write,15.628
summit_ext4_write,15.627
summit_ext4_write,15.625
summit_ext4_write,15.625
summit_ext4_write,15.625
summit_ext4_write,15.625
summit_ext4_write,15.624
summit_ext4_write,15.623
summit_ext4_write,15.623
summit_ext4_write,15.622
summit_ext4_write,15.621
summit_ext4_write,15.62
summit_ext4_write,15.62
summit_ext4_write,15.62
summit_ext4_write,15.618
summit_ext4_write,15.618
summit_ext4_write,15.617
summit_ext4_write,15.617
summit_ext4_write,15.616
summit_ext4_write,15.616
summit_ext4_write,15.615
summit_ext4_write,15.614
summit_ext4_write,15.614
summit_ext4_write,15.612
summit_ext4_write,15.612
summit_ext4_write,15.611
summit_ext4_write,15.61
summit_ext4_write,15.61
summit_ext4_write,15.609
summit_ext4_write,15.608
summit_ext4_write,15.608
summit_ext4_write,15.607
summit_ext4_write,15.607
summit_ext4_write,15.607
summit_ext4_write,15.607
summit_ext4_write,15.607
summit_ext4_write,15.606
summit_ext4_write,15.606
summit_ext4_write,15.605
summit_ext4_write,15.605
summit_ext4_write,15.605
summit_ext4_write,15.605
summit_ext4_write,15.604
summit_ext4_write,15.604
summit_ext4_write,15.604
summit_ext4_write,15.604
summit_ext4_write,15.603
summit_ext4_write,15.603
summit_ext4_write,15.603
summit_ext4_write,15.602
summit_ext4_write,15.6
summit_ext4_write,15.6
summit_ext4_write,15.6
summit_ext4_write,15.599
summit_ext4_write,15.598
summit_ext4_write,15.598
summit_ext4_write,15.597
summit_ext4_write,15.596
summit_ext4_write,15.596
summit_ext4_write,15.596
summit_ext4_write,15.595
summit_ext4_write,15.595
summit_ext4_write,15.595
summit_ext4_write,15.595
summit_ext4_write,15.594
summit_ext4_write,15.594
summit_ext4_write,15.593
summit_ext4_write,15.59
summit_ext4_write,15.59
summit_ext4_write,15.59
summit_ext4_write,15.59
summit_ext4_write,15.589
summit_ext4_write,15.589
summit_ext4_write,15.588
summit_ext4_write,15.586
summit_ext4_write,15.586
summit_ext4_write,15.586
summit_ext4_write,15.584
summit_ext4_write,15.584
summit_ext4_write,15.584
summit_ext4_write,15.583
summit_ext4_write,15.583
summit_ext4_write,15.582
summit_ext4_write,15.582
summit_ext4_write,15.581
summit_ext4_write,15.58
summit_ext4_write,15.58
summit_ext4_write,15.58
summit_ext4_write,15.579
summit_ext4_write,15.577
summit_ext4_write,15.577
summit_ext4_write,15.577
summit_ext4_write,15.577
summit_ext4_write,15.577
summit_ext4_write,15.576
summit_ext4_write,15.575
summit_ext4_write,15.573
summit_ext4_write,15.573
summit_ext4_write,15.573
summit_ext4_write,15.572
summit_ext4_write,15.572
summit_ext4_write,15.571
summit_ext4_write,15.571
summit_ext4_write,15.571
summit_ext4_write,15.57
summit_ext4_write,15.569
summit_ext4_write,15.569
summit_ext4_write,15.569
summit_ext4_write,15.569
summit_ext4_write,15.568
summit_ext4_write,15.568
summit_ext4_write,15.567
summit_ext4_write,15.567
summit_ext4_write,15.566
summit_ext4_write,15.566
summit_ext4_write,15.566
summit_ext4_write,15.566
summit_ext4_write,15.566
summit_ext4_write,15.565
summit_ext4_write,15.564
summit_ext4_write,15.562
summit_ext4_write,15.562
summit_ext4_write,15.562
summit_ext4_write,15.562
summit_ext4_write,15.561
summit_ext4_write,15.56
summit_ext4_write,15.56
summit_ext4_write,15.559
summit_ext4_write,15.559
summit_ext4_write,15.558
summit_ext4_write,15.557
summit_ext4_write,15.557
summit_ext4_write,15.557
summit_ext4_write,15.556
summit_ext4_write,15.556
summit_ext4_write,15.554
summit_ext4_write,15.553
summit_ext4_write,15.553
summit_ext4_write,15.552
summit_ext4_write,15.551
summit_ext4_write,15.551
summit_ext4_write,15.551
summit_ext4_write,15.551
summit_ext4_write,15.55
summit_ext4_write,15.55
summit_ext4_write,15.549
summit_ext4_write,15.548
summit_ext4_write,15.548
summit_ext4_write,15.547
summit_ext4_write,15.546
summit_ext4_write,15.545
summit_ext4_write,15.545
summit_ext4_write,15.544
summit_ext4_write,15.544
summit_ext4_write,15.544
summit_ext4_write,15.543
summit_ext4_write,15.543
summit_ext4_write,15.543
summit_ext4_write,15.542
summit_ext4_write,15.541
summit_ext4_write,15.541
summit_ext4_write,15.541
summit_ext4_write,15.54
summit_ext4_write,15.54
summit_ext4_write,15.539
summit_ext4_write,15.539
summit_ext4_write,15.538
summit_ext4_write,15.537
summit_ext4_write,15.537
summit_ext4_write,15.536
summit_ext4_write,15.536
summit_ext4_write,15.536
summit_ext4_write,15.535
summit_ext4_write,15.535
summit_ext4_write,15.535
summit_ext4_write,15.535
summit_ext4_write,15.535
summit_ext4_write,15.534
summit_ext4_write,15.534
summit_ext4_write,15.533
summit_ext4_write,15.53
summit_ext4_write,15.53
summit_ext4_write,15.529
summit_ext4_write,15.528
summit_ext4_write,15.528
summit_ext4_write,15.528
summit_ext4_write,15.528
summit_ext4_write,15.528
summit_ext4_write,15.528
summit_ext4_write,15.527
summit_ext4_write,15.527
summit_ext4_write,15.527
summit_ext4_write,15.527
summit_ext4_write,15.527
summit_ext4_write,15.526
summit_ext4_write,15.526
summit_ext4_write,15.526
summit_ext4_write,15.525
summit_ext4_write,15.523
summit_ext4_write,15.523
summit_ext4_write,15.522
summit_ext4_write,15.521
summit_ext4_write,15.52
summit_ext4_write,15.52
summit_ext4_write,15.519
summit_ext4_write,15.519
summit_ext4_write,15.518
summit_ext4_write,15.518
summit_ext4_write,15.518
summit_ext4_write,15.517
summit_ext4_write,15.517
summit_ext4_write,15.516
summit_ext4_write,15.514
summit_ext4_write,15.514
summit_ext4_write,15.514
summit_ext4_write,15.513
summit_ext4_write,15.513
summit_ext4_write,15.511
summit_ext4_write,15.511
summit_ext4_write,15.51
summit_ext4_write,15.51
summit_ext4_write,15.51
summit_ext4_write,15.509
summit_ext4_write,15.509
summit_ext4_write,15.508
summit_ext4_write,15.508
summit_ext4_write,15.507
summit_ext4_write,15.506
summit_ext4_write,15.506
summit_ext4_write,15.506
summit_ext4_write,15.505
summit_ext4_write,15.502
summit_ext4_write,15.5
summit_ext4_write,15.5
summit_ext4_write,15.5
summit_ext4_write,15.499
summit_ext4_write,15.499
summit_ext4_write,15.498
summit_ext4_write,15.498
summit_ext4_write,15.496
summit_ext4_write,15.495
summit_ext4_write,15.494
summit_ext4_write,15.493
summit_ext4_write,15.493
summit_ext4_write,15.493
summit_ext4_write,15.492
summit_ext4_write,15.492
summit_ext4_write,15.492
summit_ext4_write,15.491
summit_ext4_write,15.491
summit_ext4_write,15.491
summit_ext4_write,15.49
summit_ext4_write,15.489
summit_ext4_write,15.489
summit_ext4_write,15.489
summit_ext4_write,15.488
summit_ext4_write,15.487
summit_ext4_write,15.486
summit_ext4_write,15.485
summit_ext4_write,15.485
summit_ext4_write,15.485
summit_ext4_write,15.483
summit_ext4_write,15.483
summit_ext4_write,15.483
summit_ext4_write,15.481
summit_ext4_write,15.481
summit_ext4_write,15.481
summit_ext4_write,15.48
summit_ext4_write,15.48
summit_ext4_write,15.479
summit_ext4_write,15.478
summit_ext4_write,15.478
summit_ext4_write,15.476
summit_ext4_write,15.475
summit_ext4_write,15.475
summit_ext4_write,15.475
summit_ext4_write,15.475
summit_ext4_write,15.475
summit_ext4_write,15.473
summit_ext4_write,15.472
summit_ext4_write,15.471
summit_ext4_write,15.469
summit_ext4_write,15.468
summit_ext4_write,15.468
summit_ext4_write,15.467
summit_ext4_write,15.467
summit_ext4_write,15.466
summit_ext4_write,15.466
summit_ext4_write,15.466
summit_ext4_write,15.465
summit_ext4_write,15.465
summit_ext4_write,15.465
summit_ext4_write,15.463
summit_ext4_write,15.463
summit_ext4_write,15.462
summit_ext4_write,15.461
summit_ext4_write,15.461
summit_ext4_write,15.461
summit_ext4_write,15.461
summit_ext4_write,15.46
summit_ext4_write,15.458
summit_ext4_write,15.457
